Genome ID,Genome Name,cefoxitin,ciprofloxacin,erythromycin,tetracycline
1280.8090,Staphylococcus aureus C00012759,,resistant,resistant,susceptible
1280.8093,Staphylococcus aureus C00012762,,susceptible,susceptible,susceptible
1280.8094,Staphylococcus aureus C00012763,,susceptible,susceptible,susceptible
1280.8096,Staphylococcus aureus C00012765,,susceptible,susceptible,susceptible
1280.8097,Staphylococcus aureus C00012766,,susceptible,susceptible,susceptible
1280.8098,Staphylococcus aureus C00012767,,susceptible,susceptible,susceptible
1280.8099,Staphylococcus aureus C00012768,,susceptible,susceptible,susceptible
1280.8100,Staphylococcus aureus C00012769,,susceptible,susceptible,susceptible
1280.8101,Staphylococcus aureus C00012770,,susceptible,susceptible,susceptible
1280.8103,Staphylococcus aureus C00012772,,susceptible,susceptible,susceptible
1280.8105,Staphylococcus aureus C00012774,,susceptible,susceptible,susceptible
1280.8106,Staphylococcus aureus C00012775,,susceptible,resistant,susceptible
1280.8107,Staphylococcus aureus C00012776,,susceptible,resistant,susceptible
1280.8108,Staphylococcus aureus C00012777,,susceptible,susceptible,susceptible
1280.8109,Staphylococcus aureus C00012778,,susceptible,susceptible,susceptible
1280.8110,Staphylococcus aureus C00012779,,susceptible,susceptible,susceptible
1280.8117,Staphylococcus aureus C00012787,,susceptible,susceptible,susceptible
1280.8118,Staphylococcus aureus C00012788,,susceptible,susceptible,susceptible
1280.8122,Staphylococcus aureus C00012793,,susceptible,susceptible,susceptible
1280.8123,Staphylococcus aureus C00012795,,susceptible,resistant,susceptible
1280.8124,Staphylococcus aureus C00012796,,susceptible,resistant,susceptible
1280.8126,Staphylococcus aureus C00012798,,susceptible,resistant,susceptible
1280.8127,Staphylococcus aureus C00012799,,susceptible,susceptible,susceptible
1280.8129,Staphylococcus aureus C00012801,,susceptible,susceptible,susceptible
1280.8130,Staphylococcus aureus C00012802,,susceptible,susceptible,susceptible
1280.8133,Staphylococcus aureus C00012805,,susceptible,susceptible,susceptible
1280.8134,Staphylococcus aureus C00012806,,susceptible,susceptible,susceptible
1280.8135,Staphylococcus aureus C00012807,,susceptible,susceptible,susceptible
1280.8136,Staphylococcus aureus C00012808,,susceptible,susceptible,susceptible
1280.8137,Staphylococcus aureus C00012809,,susceptible,susceptible,susceptible
1280.8138,Staphylococcus aureus C00012810,,susceptible,resistant,susceptible
1280.8146,Staphylococcus aureus C00012819,,susceptible,susceptible,susceptible
1280.8147,Staphylococcus aureus C00012820,,susceptible,susceptible,susceptible
1280.8149,Staphylococcus aureus C00012822,,susceptible,susceptible,susceptible
1280.8150,Staphylococcus aureus C00012823,,susceptible,resistant,susceptible
1280.8151,Staphylococcus aureus C00012824,,susceptible,resistant,susceptible
1280.8152,Staphylococcus aureus C00012825,,susceptible,susceptible,susceptible
1280.8154,Staphylococcus aureus C00012827,,susceptible,susceptible,susceptible
1280.8155,Staphylococcus aureus C00012828,,susceptible,susceptible,susceptible
1280.8157,Staphylococcus aureus C00012830,,susceptible,susceptible,susceptible
1280.8158,Staphylococcus aureus C00012831,,resistant,resistant,susceptible
1280.8159,Staphylococcus aureus C00012832,,susceptible,susceptible,susceptible
1280.8160,Staphylococcus aureus C00012833,,resistant,resistant,susceptible
1280.8161,Staphylococcus aureus C00012834,,susceptible,resistant,susceptible
1280.8162,Staphylococcus aureus C00012835,,susceptible,susceptible,susceptible
1280.8166,Staphylococcus aureus C00013159,,resistant,susceptible,susceptible
1280.8167,Staphylococcus aureus C00013160,,susceptible,susceptible,susceptible
1280.8168,Staphylococcus aureus C00013161,,susceptible,susceptible,susceptible
1280.8173,Staphylococcus aureus C00013166,,resistant,resistant,susceptible
1280.8175,Staphylococcus aureus C00013168,,susceptible,susceptible,susceptible
1280.8176,Staphylococcus aureus C00013169,,susceptible,susceptible,susceptible
1280.8177,Staphylococcus aureus C00013170,,susceptible,susceptible,susceptible
1280.8178,Staphylococcus aureus C00013171,,susceptible,susceptible,susceptible
1280.8179,Staphylococcus aureus C00013172,,susceptible,susceptible,susceptible
1280.8181,Staphylococcus aureus C00013174,,susceptible,susceptible,susceptible
1280.8185,Staphylococcus aureus C00013178,,susceptible,susceptible,susceptible
1280.8186,Staphylococcus aureus C00013179,,susceptible,susceptible,susceptible
1280.8187,Staphylococcus aureus C00013180,,susceptible,resistant,susceptible
1280.8188,Staphylococcus aureus C00013181,,resistant,resistant,susceptible
1280.8190,Staphylococcus aureus C00013183,,susceptible,susceptible,susceptible
1280.8193,Staphylococcus aureus C00013186,,susceptible,susceptible,susceptible
1280.8195,Staphylococcus aureus C00013188,,susceptible,susceptible,susceptible
1280.8196,Staphylococcus aureus C00013189,,susceptible,susceptible,susceptible
1280.8198,Staphylococcus aureus C00013191,,susceptible,susceptible,susceptible
1280.8202,Staphylococcus aureus C00013195,,susceptible,susceptible,susceptible
1280.8203,Staphylococcus aureus C00013196,,resistant,susceptible,susceptible
1280.8206,Staphylococcus aureus C00013199,,susceptible,susceptible,susceptible
1280.8208,Staphylococcus aureus C00013201,,susceptible,susceptible,susceptible
1280.8209,Staphylococcus aureus C00013202,,susceptible,resistant,susceptible
1280.8210,Staphylococcus aureus C00013203,,susceptible,resistant,susceptible
1280.8211,Staphylococcus aureus C00013204,,resistant,susceptible,susceptible
1280.8212,Staphylococcus aureus C00013205,,susceptible,susceptible,susceptible
1280.8213,Staphylococcus aureus C00013206,,susceptible,susceptible,susceptible
1280.8217,Staphylococcus aureus C00013210,,susceptible,susceptible,susceptible
1280.8219,Staphylococcus aureus C00013212,,resistant,resistant,susceptible
1280.8221,Staphylococcus aureus C00013214,,susceptible,susceptible,susceptible
1280.8222,Staphylococcus aureus C00013215,,susceptible,susceptible,susceptible
1280.8224,Staphylococcus aureus C00013217,,resistant,resistant,susceptible
1280.8229,Staphylococcus aureus C00013223,,susceptible,susceptible,susceptible
1280.8230,Staphylococcus aureus C00013224,,susceptible,susceptible,susceptible
1280.8231,Staphylococcus aureus C00013225,,susceptible,susceptible,susceptible
1280.8232,Staphylococcus aureus C00013226,,susceptible,susceptible,susceptible
1280.8233,Staphylococcus aureus C00013227,,susceptible,susceptible,susceptible
1280.8234,Staphylococcus aureus C00013228,,susceptible,susceptible,susceptible
1280.8235,Staphylococcus aureus C00013229,,susceptible,susceptible,susceptible
1280.8236,Staphylococcus aureus C00013230,,susceptible,susceptible,resistant
1280.8237,Staphylococcus aureus C00013231,,susceptible,susceptible,susceptible
1280.8238,Staphylococcus aureus C00013232,,susceptible,susceptible,susceptible
1280.8239,Staphylococcus aureus C00013233,,susceptible,susceptible,susceptible
1280.8242,Staphylococcus aureus C00013236,,resistant,resistant,susceptible
1280.8245,Staphylococcus aureus C00013239,,susceptible,susceptible,susceptible
1280.8246,Staphylococcus aureus C00013240,,susceptible,susceptible,susceptible
1280.8249,Staphylococcus aureus C00013243,,susceptible,susceptible,susceptible
1280.8254,Staphylococcus aureus C00013248,,susceptible,susceptible,susceptible
1280.8255,Staphylococcus aureus C00013249,,susceptible,susceptible,susceptible
1280.8256,Staphylococcus aureus C00013250,,susceptible,susceptible,susceptible
1280.8259,Staphylococcus aureus C00013314,,resistant,susceptible,susceptible
1280.8260,Staphylococcus aureus C00013315,,susceptible,susceptible,susceptible
1280.8261,Staphylococcus aureus C00013316,,susceptible,susceptible,susceptible
1280.8262,Staphylococcus aureus C00013317,,susceptible,susceptible,susceptible
1280.8263,Staphylococcus aureus C00013318,,susceptible,susceptible,susceptible
1280.8264,Staphylococcus aureus C00013319,,susceptible,susceptible,susceptible
1280.8265,Staphylococcus aureus C00013320,,susceptible,susceptible,susceptible
1280.8269,Staphylococcus aureus C00013324,,susceptible,susceptible,resistant
1280.8270,Staphylococcus aureus C00013325,,susceptible,susceptible,susceptible
1280.8271,Staphylococcus aureus C00013326,,susceptible,resistant,susceptible
1280.8275,Staphylococcus aureus C00013330,,susceptible,susceptible,resistant
1280.8276,Staphylococcus aureus C00013331,,susceptible,susceptible,susceptible
1280.8281,Staphylococcus aureus C00013336,,susceptible,susceptible,susceptible
1280.8282,Staphylococcus aureus C00013337,,susceptible,susceptible,susceptible
1280.8283,Staphylococcus aureus C00013338,,susceptible,susceptible,susceptible
1280.8285,Staphylococcus aureus C00013340,,susceptible,susceptible,resistant
1280.8286,Staphylococcus aureus C00013341,,susceptible,susceptible,susceptible
1280.8289,Staphylococcus aureus C00013344,,susceptible,susceptible,susceptible
1280.8290,Staphylococcus aureus C00013345,,susceptible,susceptible,susceptible
1280.8291,Staphylococcus aureus C00013346,,susceptible,susceptible,susceptible
1280.8293,Staphylococcus aureus C00013348,,susceptible,resistant,susceptible
1280.8294,Staphylococcus aureus C00013349,,susceptible,susceptible,susceptible
1280.8298,Staphylococcus aureus C00013353,,susceptible,susceptible,susceptible
1280.8299,Staphylococcus aureus C00013354,,susceptible,susceptible,susceptible
1280.8300,Staphylococcus aureus C00013355,,susceptible,resistant,susceptible
1280.8304,Staphylococcus aureus C00013360,,susceptible,susceptible,susceptible
1280.8305,Staphylococcus aureus C00013361,,susceptible,susceptible,resistant
1280.8306,Staphylococcus aureus C00013362,,susceptible,susceptible,susceptible
1280.8309,Staphylococcus aureus C00013366,,susceptible,susceptible,resistant
1280.8310,Staphylococcus aureus C00013365,,susceptible,susceptible,susceptible
1280.8312,Staphylococcus aureus C00013368,,resistant,resistant,susceptible
1280.8313,Staphylococcus aureus C00013369,,susceptible,susceptible,susceptible
1280.8314,Staphylococcus aureus C00013370,,susceptible,susceptible,susceptible
1280.8315,Staphylococcus aureus C00013372,,susceptible,susceptible,susceptible
1280.8321,Staphylococcus aureus C00013378,,susceptible,susceptible,susceptible
1280.8322,Staphylococcus aureus C00013379,,susceptible,susceptible,susceptible
1280.8323,Staphylococcus aureus C00013380,,susceptible,susceptible,susceptible
1280.8324,Staphylococcus aureus C00013381,,resistant,resistant,susceptible
1280.8326,Staphylococcus aureus C00013383,,susceptible,susceptible,susceptible
1280.8328,Staphylococcus aureus C00013385,,susceptible,susceptible,susceptible
1280.8329,Staphylococcus aureus C00013386,,susceptible,susceptible,susceptible
1280.8330,Staphylococcus aureus C00013387,,susceptible,susceptible,susceptible
1280.8332,Staphylococcus aureus C00013389,,susceptible,susceptible,susceptible
1280.8335,Staphylococcus aureus C00013392,,susceptible,susceptible,susceptible
1280.8340,Staphylococcus aureus C00013397,,susceptible,susceptible,susceptible
1280.8341,Staphylococcus aureus C00013398,,susceptible,susceptible,susceptible
1280.8342,Staphylococcus aureus C00013399,,susceptible,susceptible,susceptible
1280.8343,Staphylococcus aureus C00013400,,susceptible,susceptible,susceptible
1280.8344,Staphylococcus aureus C00013401,,susceptible,susceptible,resistant
1280.8346,Staphylococcus aureus C00013403,,susceptible,susceptible,susceptible
1280.8348,Staphylococcus aureus C00013405,,susceptible,susceptible,susceptible
1280.8350,Staphylococcus aureus C00013407,,susceptible,susceptible,susceptible
1280.8352,Staphylococcus aureus C00003213,,susceptible,susceptible,susceptible
1280.8353,Staphylococcus aureus C00003356,,susceptible,susceptible,susceptible
1280.8354,Staphylococcus aureus C00003212,,susceptible,susceptible,susceptible
1280.8357,Staphylococcus aureus C00007109,,resistant,resistant,susceptible
1280.8358,Staphylococcus aureus C00003219,,susceptible,susceptible,susceptible
1280.8359,Staphylococcus aureus C00003352,,susceptible,susceptible,susceptible
1280.8360,Staphylococcus aureus C00003353,,susceptible,susceptible,susceptible
1280.8361,Staphylococcus aureus C00003210,,susceptible,susceptible,susceptible
1280.8362,Staphylococcus aureus C00003351,,susceptible,susceptible,susceptible
1280.8363,Staphylococcus aureus C00007108,,susceptible,susceptible,susceptible
1280.8366,Staphylococcus aureus C00007101,,resistant,resistant,susceptible
1280.8367,Staphylococcus aureus C00007107,,susceptible,susceptible,susceptible
1280.8368,Staphylococcus aureus C00007106,,resistant,resistant,susceptible
1280.8369,Staphylococcus aureus C00007104,,susceptible,susceptible,susceptible
1280.8370,Staphylococcus aureus C00007100,,susceptible,susceptible,susceptible
1280.8378,Staphylococcus aureus C00003276,,susceptible,susceptible,susceptible
1280.8379,Staphylococcus aureus C00000820,,resistant,resistant,susceptible
1280.8380,Staphylococcus aureus C00003279,,susceptible,susceptible,susceptible
1280.8381,Staphylococcus aureus C00003373,,susceptible,susceptible,susceptible
1280.8382,Staphylococcus aureus C00003372,,susceptible,susceptible,susceptible
1280.8383,Staphylococcus aureus C00002661,,susceptible,susceptible,susceptible
1280.8384,Staphylococcus aureus C00002662,,susceptible,susceptible,susceptible
1280.8385,Staphylococcus aureus C00000837,,resistant,susceptible,susceptible
1280.8388,Staphylococcus aureus C00000834,,resistant,resistant,susceptible
1280.8389,Staphylococcus aureus C00000831,,resistant,resistant,susceptible
1280.8392,Staphylococcus aureus C00000838,,resistant,resistant,susceptible
1280.8393,Staphylococcus aureus C00003168,,resistant,susceptible,susceptible
1280.8394,Staphylococcus aureus C00007089,,resistant,resistant,susceptible
1280.8396,Staphylococcus aureus C00003160,,susceptible,susceptible,susceptible
1280.8400,Staphylococcus aureus C00003164,,susceptible,susceptible,susceptible
1280.8404,Staphylococcus aureus C00007083,,resistant,resistant,susceptible
1280.8405,Staphylococcus aureus C00003312,,susceptible,susceptible,susceptible
1280.8406,Staphylococcus aureus C00007081,,susceptible,susceptible,susceptible
1280.8407,Staphylococcus aureus C00007080,,susceptible,susceptible,susceptible
1280.8408,Staphylococcus aureus C00007087,,susceptible,susceptible,susceptible
1280.8409,Staphylococcus aureus C00007086,,resistant,resistant,susceptible
1280.8410,Staphylococcus aureus C00007085,,susceptible,susceptible,resistant
1280.8411,Staphylococcus aureus C00003298,,susceptible,susceptible,susceptible
1280.8412,Staphylococcus aureus C00003299,,susceptible,susceptible,susceptible
1280.8415,Staphylococcus aureus C00003295,,susceptible,susceptible,susceptible
1280.8418,Staphylococcus aureus C00003291,,susceptible,susceptible,susceptible
1280.8419,Staphylococcus aureus C00003195,,susceptible,susceptible,susceptible
1280.8421,Staphylococcus aureus C00003197,,susceptible,susceptible,susceptible
1280.8423,Staphylococcus aureus C00003190,,susceptible,resistant,susceptible
1280.8424,Staphylococcus aureus C00003193,,resistant,resistant,susceptible
1280.8430,Staphylococcus aureus C00003228,,susceptible,susceptible,susceptible
1280.8431,Staphylococcus aureus C00003223,,resistant,susceptible,susceptible
1280.8432,Staphylococcus aureus C00003222,,susceptible,susceptible,susceptible
1280.8433,Staphylococcus aureus C00003221,,resistant,susceptible,susceptible
1280.8434,Staphylococcus aureus C00003220,,susceptible,susceptible,susceptible
1280.8435,Staphylococcus aureus C00003227,,susceptible,resistant,susceptible
1280.8436,Staphylococcus aureus C00003226,,susceptible,susceptible,susceptible
1280.8437,Staphylococcus aureus C00003225,,susceptible,susceptible,susceptible
1280.8439,Staphylococcus aureus C00003340,,susceptible,susceptible,susceptible
1280.8440,Staphylococcus aureus C00008972,,resistant,resistant,susceptible
1280.8441,Staphylococcus aureus C00003343,,resistant,susceptible,susceptible
1280.8443,Staphylococcus aureus C00003345,,susceptible,susceptible,susceptible
1280.8445,Staphylococcus aureus C00003348,,susceptible,susceptible,susceptible
1280.8447,Staphylococcus aureus C00008636,,susceptible,susceptible,susceptible
1280.8449,Staphylococcus aureus C00008985,,susceptible,susceptible,susceptible
1280.8456,Staphylococcus aureus C00000826,,resistant,resistant,susceptible
1280.8457,Staphylococcus aureus C00000827,,resistant,resistant,susceptible
1280.8458,Staphylococcus aureus C00003119,,susceptible,susceptible,susceptible
1280.8459,Staphylococcus aureus C00003118,,susceptible,susceptible,susceptible
1280.8460,Staphylococcus aureus C00003114,,susceptible,susceptible,resistant
1280.8461,Staphylococcus aureus C00003116,,susceptible,susceptible,susceptible
1280.8462,Staphylococcus aureus C00003111,,resistant,resistant,susceptible
1280.8463,Staphylococcus aureus C00003110,,susceptible,susceptible,susceptible
1280.8464,Staphylococcus aureus C00003113,,susceptible,susceptible,susceptible
1280.8465,Staphylococcus aureus C00003112,,susceptible,susceptible,susceptible
1280.8466,Staphylococcus aureus C00003186,,susceptible,susceptible,resistant
1280.8467,Staphylococcus aureus C00003187,,resistant,resistant,susceptible
1280.8469,Staphylococcus aureus C00003185,,susceptible,susceptible,susceptible
1280.8471,Staphylococcus aureus C00003182,,resistant,resistant,susceptible
1280.8473,Staphylococcus aureus C00003181,,susceptible,susceptible,susceptible
1280.8482,Staphylococcus aureus C00003237,,susceptible,susceptible,susceptible
1280.8483,Staphylococcus aureus C00003231,,susceptible,susceptible,susceptible
1280.8484,Staphylococcus aureus C00003232,,susceptible,susceptible,susceptible
1280.8485,Staphylococcus aureus C00003233,,susceptible,susceptible,susceptible
1280.8486,Staphylococcus aureus C00003335,,susceptible,susceptible,susceptible
1280.8487,Staphylococcus aureus C00003334,,susceptible,susceptible,susceptible
1280.8488,Staphylococcus aureus C00003337,,susceptible,susceptible,susceptible
1280.8489,Staphylococcus aureus C00003336,,susceptible,susceptible,susceptible
1280.8490,Staphylococcus aureus C00003089,,susceptible,resistant,susceptible
1280.8491,Staphylococcus aureus C00003332,,susceptible,susceptible,susceptible
1280.8492,Staphylococcus aureus C00003333,,resistant,resistant,susceptible
1280.8493,Staphylococcus aureus C00003321,,susceptible,susceptible,susceptible
1280.8494,Staphylococcus aureus C00003339,,resistant,susceptible,susceptible
1280.8495,Staphylococcus aureus C00003338,,susceptible,susceptible,susceptible
1280.8499,Staphylococcus aureus C00003249,,susceptible,susceptible,susceptible
1280.8508,Staphylococcus aureus C00001405,,resistant,resistant,susceptible
1280.8509,Staphylococcus aureus C00001404,,resistant,resistant,susceptible
1280.8510,Staphylococcus aureus C00001406,,resistant,resistant,susceptible
1280.8511,Staphylococcus aureus C00001401,,resistant,resistant,susceptible
1280.8512,Staphylococcus aureus C00003278,,susceptible,susceptible,susceptible
1280.8513,Staphylococcus aureus C00001402,,resistant,resistant,susceptible
1280.8514,Staphylococcus aureus C00009029,,resistant,susceptible,susceptible
1280.8515,Staphylococcus aureus C00009021,,resistant,susceptible,susceptible
1280.8516,Staphylococcus aureus C00009020,,susceptible,susceptible,susceptible
1280.8517,Staphylococcus aureus C00000859,,resistant,resistant,susceptible
1280.8518,Staphylococcus aureus C00000858,,resistant,resistant,susceptible
1280.8519,Staphylococcus aureus C00000857,,resistant,resistant,susceptible
1280.8520,Staphylococcus aureus C00000851,,resistant,resistant,resistant
1280.8521,Staphylococcus aureus C00000850,,resistant,resistant,susceptible
1280.8522,Staphylococcus aureus C00000852,,resistant,resistant,susceptible
1280.8534,Staphylococcus aureus C00003255,,susceptible,susceptible,susceptible
1280.8535,Staphylococcus aureus C00003324,,susceptible,susceptible,susceptible
1280.8536,Staphylococcus aureus C00003325,,susceptible,susceptible,susceptible
1280.8537,Staphylococcus aureus C00003322,,susceptible,susceptible,susceptible
1280.8538,Staphylococcus aureus C00003323,,resistant,resistant,susceptible
1280.8539,Staphylococcus aureus C00003320,,resistant,susceptible,susceptible
1280.8540,Staphylococcus aureus C00003088,,susceptible,susceptible,susceptible
1280.8541,Staphylococcus aureus C00003087,,susceptible,susceptible,susceptible
1280.8542,Staphylococcus aureus C00003086,,resistant,resistant,susceptible
1280.8543,Staphylococcus aureus C00003085,,susceptible,susceptible,susceptible
1280.8544,Staphylococcus aureus C00003084,,susceptible,susceptible,susceptible
1280.8545,Staphylococcus aureus C00003083,,susceptible,susceptible,susceptible
1280.8547,Staphylococcus aureus C00003329,,susceptible,susceptible,susceptible
1280.8548,Staphylococcus aureus C00008960,,resistant,resistant,susceptible
1280.8551,Staphylococcus aureus C00003259,,susceptible,susceptible,susceptible
1280.8560,Staphylococcus aureus C00008996,,susceptible,susceptible,susceptible
1280.8561,Staphylococcus aureus C00009030,,susceptible,susceptible,susceptible
1280.8562,Staphylococcus aureus C00009033,,resistant,susceptible,susceptible
1280.8563,Staphylococcus aureus C00003191,,resistant,susceptible,susceptible
1280.8564,Staphylococcus aureus C00000848,,resistant,resistant,susceptible
1280.8565,Staphylococcus aureus C00000849,,resistant,resistant,susceptible
1280.8566,Staphylococcus aureus C00000846,,resistant,resistant,susceptible
1280.8567,Staphylococcus aureus C00000847,,resistant,resistant,susceptible
1280.8568,Staphylococcus aureus C00000845,,resistant,resistant,susceptible
1280.8569,Staphylococcus aureus C00000840,,resistant,resistant,susceptible
1280.8570,Staphylococcus aureus C00003198,,susceptible,susceptible,susceptible
1280.8571,Staphylococcus aureus C00003133,,resistant,susceptible,susceptible
1280.8572,Staphylococcus aureus C00003132,,resistant,susceptible,susceptible
1280.8574,Staphylococcus aureus C00003130,,resistant,susceptible,susceptible
1280.8575,Staphylococcus aureus C00003137,,resistant,susceptible,susceptible
1280.8586,Staphylococcus aureus C00003148,,susceptible,susceptible,susceptible
1280.8587,Staphylococcus aureus C00003244,,susceptible,susceptible,susceptible
1280.8588,Staphylococcus aureus C00003247,,resistant,resistant,susceptible
1280.8589,Staphylococcus aureus C00003246,,susceptible,resistant,susceptible
1280.8590,Staphylococcus aureus C00003253,,susceptible,susceptible,susceptible
1280.8591,Staphylococcus aureus C00003318,,susceptible,susceptible,susceptible
1280.8592,Staphylococcus aureus C00003319,,susceptible,susceptible,susceptible
1280.8593,Staphylococcus aureus C00003313,,susceptible,susceptible,susceptible
1280.8594,Staphylococcus aureus C00007082,,resistant,resistant,susceptible
1280.8595,Staphylococcus aureus C00003311,,susceptible,susceptible,susceptible
1280.8596,Staphylococcus aureus C00003310,,susceptible,susceptible,susceptible
1280.8598,Staphylococcus aureus C00003317,,susceptible,susceptible,susceptible
1280.8599,Staphylococcus aureus C00003315,,resistant,susceptible,susceptible
1280.8600,Staphylococcus aureus C00003314,,susceptible,susceptible,susceptible
1280.8601,Staphylococcus aureus C00003090,,susceptible,susceptible,susceptible
1280.8612,Staphylococcus aureus C00003267,,susceptible,susceptible,susceptible
1280.8613,Staphylococcus aureus C00003266,,susceptible,susceptible,resistant
1280.8614,Staphylococcus aureus C00003265,,susceptible,susceptible,susceptible
1280.8615,Staphylococcus aureus C00003264,,susceptible,susceptible,susceptible
1280.8616,Staphylococcus aureus C00003263,,susceptible,susceptible,susceptible
1280.8617,Staphylococcus aureus C00003262,,susceptible,resistant,resistant
1280.8618,Staphylococcus aureus C00003261,,susceptible,susceptible,susceptible
1280.8619,Staphylococcus aureus C00003260,,susceptible,susceptible,susceptible
1280.8620,Staphylococcus aureus C00003341,,susceptible,susceptible,susceptible
1280.8622,Staphylococcus aureus C00003402,,susceptible,susceptible,susceptible
1280.8623,Staphylococcus aureus C00003400,,susceptible,susceptible,susceptible
1280.8624,Staphylococcus aureus C00003407,,resistant,susceptible,susceptible
1280.8625,Staphylococcus aureus C00003406,,resistant,resistant,susceptible
1280.8626,Staphylococcus aureus C00003405,,resistant,susceptible,susceptible
1280.8627,Staphylococcus aureus C00003404,,susceptible,susceptible,susceptible
1280.8633,Staphylococcus aureus C00001384,,resistant,resistant,susceptible
1280.8634,Staphylococcus aureus C00001385,,resistant,resistant,susceptible
1280.8635,Staphylococcus aureus C00001388,,resistant,susceptible,susceptible
1280.8638,Staphylococcus aureus C00008635,,susceptible,susceptible,susceptible
1280.8641,Staphylococcus aureus C00008633,,susceptible,susceptible,susceptible
1280.8644,Staphylococcus aureus C00008626,,susceptible,susceptible,susceptible
1280.8645,Staphylococcus aureus C00002658,,susceptible,susceptible,susceptible
1280.8646,Staphylococcus aureus C00002653,,susceptible,susceptible,susceptible
1280.8647,Staphylococcus aureus C00002652,,susceptible,susceptible,susceptible
1280.8648,Staphylococcus aureus C00002655,,susceptible,susceptible,susceptible
1280.8649,Staphylococcus aureus C00002657,,susceptible,susceptible,susceptible
1280.8655,Staphylococcus aureus C00003120,,susceptible,susceptible,susceptible
1280.8656,Staphylococcus aureus C00003121,,susceptible,susceptible,susceptible
1280.8657,Staphylococcus aureus C00003122,,susceptible,susceptible,susceptible
1280.8658,Staphylococcus aureus C00003128,,susceptible,susceptible,susceptible
1280.8659,Staphylococcus aureus C00003129,,susceptible,susceptible,susceptible
1280.8660,Staphylococcus aureus C00008625,,susceptible,susceptible,susceptible
1280.8663,Staphylococcus aureus C00003391,,susceptible,susceptible,susceptible
1280.8666,Staphylococcus aureus C00003396,,susceptible,susceptible,susceptible
1280.8668,Staphylococcus aureus C00003394,,susceptible,susceptible,susceptible
1280.8670,Staphylococcus aureus C00003151,,resistant,resistant,susceptible
1280.8671,Staphylococcus aureus C00003398,,susceptible,susceptible,susceptible
1280.8672,Staphylococcus aureus C00003150,,susceptible,susceptible,susceptible
1280.8673,Staphylococcus aureus C00003153,,susceptible,susceptible,susceptible
1280.8674,Staphylococcus aureus C00003152,,susceptible,resistant,susceptible
1280.8675,Staphylococcus aureus C00003155,,resistant,resistant,susceptible
1280.8681,Staphylococcus aureus C00003147,,susceptible,susceptible,susceptible
1280.8682,Staphylococcus aureus C00007098,,resistant,susceptible,susceptible
1280.8683,Staphylococcus aureus C00007099,,susceptible,susceptible,susceptible
1280.8684,Staphylococcus aureus C00007095,,susceptible,susceptible,susceptible
1280.8685,Staphylococcus aureus C00007094,,susceptible,susceptible,susceptible
1280.8686,Staphylococcus aureus C00007096,,resistant,susceptible,susceptible
1280.8687,Staphylococcus aureus C00007097,,susceptible,resistant,resistant
1280.8691,Staphylococcus aureus C00003149,,resistant,susceptible,susceptible
1280.8692,Staphylococcus aureus C00008947,,resistant,resistant,susceptible
1280.8695,Staphylococcus aureus C00008948,,resistant,resistant,susceptible
1280.8697,Staphylococcus aureus C00000788,,resistant,resistant,susceptible
1280.8698,Staphylococcus aureus C00000785,,resistant,resistant,susceptible
1280.8699,Staphylococcus aureus C00000784,,resistant,resistant,susceptible
1280.8700,Staphylococcus aureus C00000787,,resistant,resistant,susceptible
1280.8701,Staphylococcus aureus C00000786,,resistant,resistant,susceptible
1280.8707,Staphylococcus aureus C00003375,,susceptible,susceptible,susceptible
1280.8708,Staphylococcus aureus C00003414,,resistant,resistant,susceptible
1280.8709,Staphylococcus aureus C00003374,,susceptible,susceptible,susceptible
1280.8710,Staphylococcus aureus C00003415,,susceptible,susceptible,susceptible
1280.8711,Staphylococcus aureus C00003417,,susceptible,susceptible,susceptible
1280.8712,Staphylococcus aureus C00003303,,susceptible,susceptible,susceptible
1280.8713,Staphylococcus aureus C00003411,,resistant,resistant,susceptible
1280.8716,Staphylococcus aureus C00003418,,susceptible,susceptible,susceptible
1280.8718,Staphylococcus aureus C00000809,,resistant,resistant,susceptible
1280.8721,Staphylococcus aureus C00001448,,susceptible,susceptible,susceptible
1280.8722,Staphylococcus aureus C00001441,,susceptible,susceptible,susceptible
1280.8724,Staphylococcus aureus C00001443,,resistant,susceptible,susceptible
1280.8726,Staphylococcus aureus C00001445,,susceptible,susceptible,susceptible
1280.8727,Staphylococcus aureus C00001447,,susceptible,susceptible,susceptible
1280.8728,Staphylococcus aureus C00001446,,susceptible,susceptible,susceptible
1280.8733,Staphylococcus aureus C00000863,,resistant,resistant,susceptible
1280.8734,Staphylococcus aureus C00002649,,susceptible,susceptible,susceptible
1280.8735,Staphylococcus aureus C00000815,,resistant,resistant,susceptible
1280.8736,Staphylococcus aureus C00000814,,resistant,resistant,resistant
1280.8737,Staphylococcus aureus C00000817,,resistant,resistant,susceptible
1280.8738,Staphylococcus aureus C00000816,,resistant,resistant,susceptible
1280.8739,Staphylococcus aureus C00000819,,resistant,resistant,susceptible
1280.8742,Staphylococcus aureus C00003384,,susceptible,susceptible,susceptible
1280.8743,Staphylococcus aureus C00003385,,susceptible,susceptible,susceptible
1280.8747,Staphylococcus aureus C00003381,,resistant,susceptible,susceptible
1280.8748,Staphylococcus aureus C00003382,,resistant,resistant,susceptible
1280.8750,Staphylococcus aureus C00003388,,susceptible,susceptible,susceptible
1280.8751,Staphylococcus aureus C00003389,,susceptible,susceptible,susceptible
