genome_id,antibiotic,label
1280.59578,ciprofloxacin,S
1280.59578,erythromycin,S
1280.59578,tetracycline,S
1280.59579,cefoxitin,S
1280.59579,ciprofloxacin,S
1280.59579,erythromycin,S
1280.59579,tetracycline,S
1280.59580,cefoxitin,R
1280.59580,ciprofloxacin,S
1280.59580,erythromycin,S
1280.59580,tetracycline,S
1280.59581,cefoxitin,S
1280.59581,erythromycin,R
1280.59581,tetracycline,S
1280.59582,cefoxitin,R
1280.59582,ciprofloxacin,S
1280.59582,erythromycin,R
1280.59582,tetracycline,S
1280.59583,cefoxitin,R
1280.59583,ciprofloxacin,S
1280.59583,erythromycin,R
1280.59583,tetracycline,S
1280.59584,cefoxitin,R
1280.59584,ciprofloxacin,S
1280.59584,erythromycin,R
1280.59584,tetracycline,S
1280.59585,cefoxitin,S
1280.59585,ciprofloxacin,S
1280.59585,erythromycin,R
1280.59585,tetracycline,S
1280.59586,cefoxitin,R
1280.59586,erythromycin,R
1280.59586,tetracycline,S
1280.59587,cefoxitin,R
1280.59587,ciprofloxacin,S
1280.59587,erythromycin,R
1280.59587,tetracycline,S
1280.59588,cefoxitin,S
1280.59588,ciprofloxacin,S
1280.59588,erythromycin,S
1280.59588,tetracycline,S
1280.59589,cefoxitin,S
1280.59589,ciprofloxacin,S
1280.59589,erythromycin,S
1280.59589,tetracycline,S
1280.59590,cefoxitin,S
1280.59590,ciprofloxacin,S
1280.59590,erythromycin,R
1280.59590,tetracycline,S
1280.59591,cefoxitin,S
1280.59591,ciprofloxacin,S
1280.59591,erythromycin,S
1280.59591,tetracycline,S
1280.59592,cefoxitin,S
1280.59592,ciprofloxacin,S
1280.59592,erythromycin,S
1280.59592,tetracycline,S
1280.59593,cefoxitin,S
1280.59593,erythromycin,R
1280.59594,cefoxitin,S
1280.59594,ciprofloxacin,S
1280.59594,erythromycin,S
1280.59594,tetracycline,S
1280.59595,cefoxitin,S
1280.59595,ciprofloxacin,S
1280.59595,erythromycin,S
1280.59595,tetracycline,S
1280.59596,cefoxitin,S
1280.59596,ciprofloxacin,S
1280.59596,erythromycin,R
1280.59596,tetracycline,S
1280.59597,cefoxitin,R
1280.59597,ciprofloxacin,S
1280.59597,erythromycin,S
1280.59597,tetracycline,S
1280.59598,cefoxitin,R
1280.59598,ciprofloxacin,S
1280.59598,erythromycin,S
1280.59598,tetracycline,S
1280.59599,cefoxitin,R
1280.59599,ciprofloxacin,S
1280.59599,erythromycin,R
1280.59599,tetracycline,S
1280.59600,cefoxitin,R
1280.59600,ciprofloxacin,S
1280.59600,erythromycin,R
1280.59600,tetracycline,S
1280.59601,cefoxitin,R
1280.59601,ciprofloxacin,S
1280.59601,erythromycin,R
1280.59601,tetracycline,S
1280.59602,cefoxitin,R
1280.59602,ciprofloxacin,S
1280.59602,erythromycin,S
1280.59602,tetracycline,S
1280.59603,cefoxitin,R
1280.59603,ciprofloxacin,S
1280.59603,erythromycin,R
1280.59603,tetracycline,S
1280.59604,cefoxitin,S
1280.59604,ciprofloxacin,R
1280.59604,erythromycin,S
1280.59604,tetracycline,S
1280.59605,cefoxitin,S
1280.59605,ciprofloxacin,R
1280.59605,erythromycin,R
1280.59605,tetracycline,R
1280.59606,cefoxitin,R
1280.59606,ciprofloxacin,R
1280.59606,erythromycin,R
1280.59606,tetracycline,S
1280.59607,cefoxitin,S
1280.59607,ciprofloxacin,S
1280.59607,erythromycin,S
1280.59607,tetracycline,S
1280.59608,cefoxitin,R
1280.59608,ciprofloxacin,S
1280.59608,erythromycin,S
1280.59608,tetracycline,S
1280.59609,cefoxitin,S
1280.59609,ciprofloxacin,S
1280.59609,erythromycin,S
1280.59609,tetracycline,S
1280.59610,cefoxitin,S
1280.59610,ciprofloxacin,R
1280.59610,erythromycin,R
1280.59610,tetracycline,R
1280.59611,cefoxitin,S
1280.59611,ciprofloxacin,S
1280.59611,erythromycin,S
1280.59611,tetracycline,S
1280.59612,cefoxitin,S
1280.59612,ciprofloxacin,S
1280.59612,erythromycin,R
1280.59612,tetracycline,S
1280.59613,cefoxitin,S
1280.59613,ciprofloxacin,S
1280.59613,erythromycin,R
1280.59613,tetracycline,S
1280.59614,cefoxitin,R
1280.59614,erythromycin,R
1280.59614,tetracycline,S
1280.59615,cefoxitin,R
1280.59615,ciprofloxacin,S
1280.59615,erythromycin,R
1280.59615,tetracycline,S
1280.59616,cefoxitin,R
1280.59616,ciprofloxacin,S
1280.59616,erythromycin,R
1280.59616,tetracycline,S
1280.59617,cefoxitin,R
1280.59617,ciprofloxacin,S
1280.59617,erythromycin,R
1280.59617,tetracycline,S
1280.59618,cefoxitin,S
1280.59618,ciprofloxacin,S
1280.59618,erythromycin,R
1280.59618,tetracycline,S
1280.59619,cefoxitin,R
1280.59619,ciprofloxacin,S
1280.59619,erythromycin,S
1280.59619,tetracycline,S
1280.59620,cefoxitin,R
1280.59620,ciprofloxacin,S
1280.59620,erythromycin,R
1280.59620,tetracycline,S
1280.59621,cefoxitin,S
1280.59621,ciprofloxacin,S
1280.59621,erythromycin,S
1280.59621,tetracycline,S
1280.59622,cefoxitin,S
1280.59622,ciprofloxacin,S
1280.59622,erythromycin,S
1280.59622,tetracycline,S
1280.59623,cefoxitin,S
1280.59623,ciprofloxacin,S
1280.59623,erythromycin,S
1280.59623,tetracycline,S
1280.59624,cefoxitin,S
1280.59624,ciprofloxacin,S
1280.59624,erythromycin,S
1280.59624,tetracycline,S
1280.59625,cefoxitin,R
1280.59625,ciprofloxacin,S
1280.59625,erythromycin,R
1280.59625,tetracycline,S
1280.59626,cefoxitin,S
1280.59626,ciprofloxacin,S
1280.59626,erythromycin,S
1280.59626,tetracycline,S
1280.59627,cefoxitin,S
1280.59627,ciprofloxacin,S
1280.59627,erythromycin,S
1280.59627,tetracycline,S
1280.59628,cefoxitin,S
1280.59628,ciprofloxacin,S
1280.59628,erythromycin,S
1280.59628,tetracycline,S
1280.59629,cefoxitin,S
1280.59629,ciprofloxacin,S
1280.59629,erythromycin,S
1280.59630,cefoxitin,S
1280.59630,ciprofloxacin,S
1280.59630,erythromycin,R
1280.59630,tetracycline,S
1280.59631,cefoxitin,S
1280.59631,ciprofloxacin,S
1280.59631,erythromycin,S
1280.59631,tetracycline,S
1280.59632,cefoxitin,S
1280.59632,ciprofloxacin,S
1280.59632,erythromycin,R
1280.59632,tetracycline,S
1280.59633,cefoxitin,S
1280.59633,erythromycin,S
1280.59634,cefoxitin,R
1280.59634,ciprofloxacin,S
1280.59634,erythromycin,R
1280.59634,tetracycline,S
1280.59635,cefoxitin,S
1280.59635,ciprofloxacin,S
1280.59635,erythromycin,S
1280.59635,tetracycline,S
1280.59636,cefoxitin,R
1280.59636,ciprofloxacin,S
1280.59636,erythromycin,R
1280.59636,tetracycline,S
1280.59637,cefoxitin,S
1280.59637,ciprofloxacin,R
1280.59637,erythromycin,R
1280.59637,tetracycline,S
1280.59638,cefoxitin,R
1280.59638,ciprofloxacin,S
1280.59638,erythromycin,R
1280.59638,tetracycline,S
1280.59639,cefoxitin,S
1280.59639,ciprofloxacin,S
1280.59639,erythromycin,S
1280.59640,cefoxitin,R
1280.59640,ciprofloxacin,S
1280.59640,erythromycin,R
1280.59640,tetracycline,S
1280.59641,cefoxitin,R
1280.59641,ciprofloxacin,R
1280.59641,erythromycin,R
1280.59641,tetracycline,R
1280.59642,cefoxitin,R
1280.59642,ciprofloxacin,R
1280.59642,erythromycin,R
1280.59642,tetracycline,R
1280.59643,cefoxitin,S
1280.59643,ciprofloxacin,S
1280.59643,erythromycin,S
1280.59643,tetracycline,S
1280.59644,cefoxitin,R
1280.59644,ciprofloxacin,S
1280.59644,erythromycin,S
1280.59644,tetracycline,S
1280.59645,cefoxitin,R
1280.59645,ciprofloxacin,S
1280.59645,erythromycin,R
1280.59645,tetracycline,S
1280.59646,cefoxitin,S
1280.59646,ciprofloxacin,S
1280.59646,erythromycin,S
1280.59646,tetracycline,S
1280.59647,cefoxitin,R
1280.59647,ciprofloxacin,S
1280.59647,erythromycin,R
1280.59647,tetracycline,S
1280.59648,cefoxitin,S
1280.59648,ciprofloxacin,R
1280.59648,erythromycin,R
1280.59648,tetracycline,S
1280.59649,cefoxitin,S
1280.59649,erythromycin,R
1280.59649,tetracycline,R
1280.59650,cefoxitin,S
1280.59650,ciprofloxacin,S
1280.59650,erythromycin,R
1280.59650,tetracycline,S
1280.59651,cefoxitin,R
1280.59651,ciprofloxacin,S
1280.59651,erythromycin,R
1280.59651,tetracycline,S
1280.59652,cefoxitin,S
1280.59652,ciprofloxacin,S
1280.59652,erythromycin,S
1280.59652,tetracycline,S
1280.59653,cefoxitin,R
1280.59653,ciprofloxacin,S
1280.59653,erythromycin,S
1280.59653,tetracycline,S
1280.59654,cefoxitin,R
1280.59654,ciprofloxacin,S
1280.59654,erythromycin,S
1280.59654,tetracycline,S
1280.59655,cefoxitin,R
1280.59655,ciprofloxacin,S
1280.59655,erythromycin,S
1280.59655,tetracycline,S
1280.59656,cefoxitin,R
1280.59656,ciprofloxacin,S
1280.59656,tetracycline,S
1280.59657,cefoxitin,R
1280.59657,ciprofloxacin,R
1280.59657,erythromycin,R
1280.59657,tetracycline,R
1280.59658,cefoxitin,R
1280.59658,erythromycin,S
1280.59658,tetracycline,S
1280.59659,cefoxitin,R
1280.59659,ciprofloxacin,S
1280.59659,erythromycin,R
1280.59659,tetracycline,S
1280.59660,cefoxitin,R
1280.59660,ciprofloxacin,S
1280.59660,erythromycin,R
1280.59660,tetracycline,S
1280.59661,cefoxitin,S
1280.59661,ciprofloxacin,S
1280.59661,erythromycin,S
1280.59661,tetracycline,S
1280.59662,cefoxitin,R
1280.59662,ciprofloxacin,S
1280.59662,erythromycin,R
1280.59662,tetracycline,S
1280.59663,cefoxitin,R
1280.59663,ciprofloxacin,S
1280.59663,erythromycin,R
1280.59663,tetracycline,S
1280.59664,cefoxitin,R
1280.59664,ciprofloxacin,S
1280.59664,erythromycin,R
1280.59664,tetracycline,S
1280.59665,cefoxitin,R
1280.59665,ciprofloxacin,R
1280.59665,erythromycin,R
1280.59665,tetracycline,S
1280.59666,cefoxitin,R
1280.59666,ciprofloxacin,S
1280.59666,erythromycin,R
1280.59666,tetracycline,S
1280.59667,cefoxitin,R
1280.59667,ciprofloxacin,S
1280.59667,erythromycin,S
1280.59667,tetracycline,S
1280.59668,cefoxitin,R
1280.59668,ciprofloxacin,R
1280.59668,erythromycin,R
1280.59668,tetracycline,S
1280.59669,cefoxitin,R
1280.59669,ciprofloxacin,S
1280.59669,erythromycin,S
1280.59669,tetracycline,S
1280.59670,cefoxitin,R
1280.59670,ciprofloxacin,S
1280.59670,erythromycin,S
1280.59670,tetracycline,S
1280.59671,cefoxitin,R
1280.59671,ciprofloxacin,S
1280.59671,erythromycin,S
1280.59671,tetracycline,S
1280.59672,cefoxitin,R
1280.59672,ciprofloxacin,S
1280.59672,erythromycin,S
1280.59672,tetracycline,S
1280.59673,cefoxitin,R
1280.59673,ciprofloxacin,R
1280.59673,erythromycin,R
1280.59673,tetracycline,S
1280.59674,cefoxitin,R
1280.59674,ciprofloxacin,R
1280.59674,erythromycin,R
1280.59675,cefoxitin,R
1280.59675,erythromycin,S
1280.59675,tetracycline,S
1280.59676,cefoxitin,R
1280.59676,ciprofloxacin,S
1280.59676,erythromycin,S
1280.59676,tetracycline,S
1280.59677,cefoxitin,R
1280.59677,ciprofloxacin,S
1280.59677,erythromycin,R
1280.59677,tetracycline,S
1280.59678,cefoxitin,R
1280.59678,ciprofloxacin,R
1280.59678,erythromycin,R
1280.59678,tetracycline,S
1280.59679,cefoxitin,R
1280.59679,ciprofloxacin,S
1280.59679,erythromycin,S
1280.59679,tetracycline,S
1280.59680,cefoxitin,R
1280.59680,erythromycin,R
1280.59680,tetracycline,S
1280.59681,cefoxitin,S
1280.59681,ciprofloxacin,S
1280.59681,erythromycin,R
1280.59681,tetracycline,S
1280.59682,cefoxitin,R
1280.59682,ciprofloxacin,R
1280.59682,erythromycin,R
1280.59682,tetracycline,S
1280.59683,cefoxitin,R
1280.59683,ciprofloxacin,S
1280.59683,erythromycin,R
1280.59683,tetracycline,S
1280.59684,cefoxitin,R
1280.59684,ciprofloxacin,S
1280.59684,erythromycin,R
1280.59684,tetracycline,S
1280.59685,cefoxitin,R
1280.59685,ciprofloxacin,S
1280.59685,erythromycin,R
1280.59685,tetracycline,S
1280.59686,cefoxitin,R
1280.59686,ciprofloxacin,R
1280.59686,erythromycin,R
1280.59686,tetracycline,S
1280.59687,cefoxitin,R
1280.59687,erythromycin,R
1280.59687,tetracycline,S
1280.59688,cefoxitin,R
1280.59688,ciprofloxacin,S
1280.59688,erythromycin,R
1280.59688,tetracycline,S
1280.59689,cefoxitin,R
1280.59689,ciprofloxacin,S
1280.59689,erythromycin,R
1280.59689,tetracycline,S
1280.59690,cefoxitin,R
1280.59690,ciprofloxacin,S
1280.59690,erythromycin,R
1280.59690,tetracycline,S
1280.59691,cefoxitin,R
1280.59691,ciprofloxacin,S
1280.59691,erythromycin,R
1280.59691,tetracycline,S
1280.59692,cefoxitin,R
1280.59692,ciprofloxacin,S
1280.59692,erythromycin,R
1280.59692,tetracycline,S
1280.59693,cefoxitin,R
1280.59693,ciprofloxacin,S
1280.59693,erythromycin,R
1280.59693,tetracycline,S
1280.59694,cefoxitin,R
1280.59694,ciprofloxacin,S
1280.59694,erythromycin,R
1280.59694,tetracycline,S
1280.59695,cefoxitin,R
1280.59695,ciprofloxacin,S
1280.59695,erythromycin,S
1280.59695,tetracycline,S
1280.59696,cefoxitin,R
1280.59696,ciprofloxacin,S
1280.59696,erythromycin,R
1280.59696,tetracycline,S
1280.59697,cefoxitin,R
1280.59697,erythromycin,R
1280.59697,tetracycline,S
1280.59698,cefoxitin,R
1280.59698,erythromycin,R
1280.59698,tetracycline,S
1280.59699,cefoxitin,R
1280.59699,erythromycin,R
1280.59699,tetracycline,S
1280.59700,cefoxitin,R
1280.59700,ciprofloxacin,S
1280.59700,erythromycin,R
1280.59700,tetracycline,S
1280.59701,cefoxitin,R
1280.59701,ciprofloxacin,S
1280.59701,erythromycin,R
1280.59701,tetracycline,S
1280.59702,cefoxitin,R
1280.59702,ciprofloxacin,R
1280.59702,tetracycline,S
1280.59703,cefoxitin,R
1280.59703,ciprofloxacin,S
1280.59703,erythromycin,R
1280.59704,cefoxitin,R
1280.59704,ciprofloxacin,S
1280.59704,erythromycin,R
1280.59704,tetracycline,S
1280.59705,cefoxitin,R
1280.59705,ciprofloxacin,S
1280.59705,erythromycin,S
1280.59705,tetracycline,S
1280.59706,cefoxitin,R
1280.59706,ciprofloxacin,S
1280.59706,erythromycin,R
1280.59706,tetracycline,S
1280.59707,cefoxitin,R
1280.59707,ciprofloxacin,S
1280.59707,erythromycin,S
1280.59707,tetracycline,S
1280.59708,cefoxitin,R
1280.59708,ciprofloxacin,S
1280.59708,erythromycin,R
1280.59708,tetracycline,S
1280.59709,cefoxitin,R
1280.59709,ciprofloxacin,S
1280.59709,erythromycin,R
1280.59710,cefoxitin,R
1280.59710,ciprofloxacin,S
1280.59710,erythromycin,R
1280.59710,tetracycline,S
1280.59711,cefoxitin,R
1280.59711,ciprofloxacin,S
1280.59711,erythromycin,R
1280.59711,tetracycline,S
1280.59712,cefoxitin,R
1280.59712,ciprofloxacin,S
1280.59712,erythromycin,R
1280.59712,tetracycline,S
1280.59713,cefoxitin,R
1280.59713,ciprofloxacin,S
1280.59713,erythromycin,R
1280.59714,cefoxitin,R
1280.59714,ciprofloxacin,S
1280.59714,erythromycin,R
1280.59714,tetracycline,S
1280.59715,cefoxitin,R
1280.59715,ciprofloxacin,S
1280.59715,erythromycin,R
1280.59715,tetracycline,S
1280.59716,cefoxitin,R
1280.59716,ciprofloxacin,S
1280.59716,erythromycin,R
1280.59716,tetracycline,S
1280.59717,cefoxitin,R
1280.59717,ciprofloxacin,S
1280.59717,erythromycin,R
1280.59717,tetracycline,S
1280.59718,cefoxitin,R
1280.59718,ciprofloxacin,S
1280.59718,erythromycin,R
1280.59718,tetracycline,S
1280.59719,cefoxitin,R
1280.59719,ciprofloxacin,S
1280.59719,erythromycin,R
1280.59719,tetracycline,S
1280.59720,cefoxitin,R
1280.59720,ciprofloxacin,R
1280.59720,erythromycin,R
1280.59720,tetracycline,S
1280.59721,cefoxitin,R
1280.59721,ciprofloxacin,S
1280.59721,erythromycin,R
1280.59721,tetracycline,S
1280.59722,cefoxitin,R
1280.59722,ciprofloxacin,R
1280.59722,erythromycin,R
1280.59722,tetracycline,R
1280.59723,cefoxitin,R
1280.59723,ciprofloxacin,S
1280.59723,erythromycin,R
1280.59723,tetracycline,S
1280.59724,cefoxitin,R
1280.59724,ciprofloxacin,S
1280.59724,erythromycin,R
1280.59725,ciprofloxacin,S
1280.59725,erythromycin,S
1280.59726,cefoxitin,R
1280.59726,ciprofloxacin,S
1280.59726,erythromycin,R
1280.59727,cefoxitin,R
1280.59727,ciprofloxacin,R
1280.59727,erythromycin,R
1280.59727,tetracycline,R
1280.59728,cefoxitin,R
1280.59728,ciprofloxacin,R
1280.59728,erythromycin,R
1280.59728,tetracycline,R
1280.59729,cefoxitin,R
1280.59729,ciprofloxacin,S
1280.59729,erythromycin,S
1280.59729,tetracycline,R
1280.59730,cefoxitin,R
1280.59730,ciprofloxacin,S
1280.59730,erythromycin,R
1280.59730,tetracycline,S
1280.59731,cefoxitin,R
1280.59731,ciprofloxacin,S
1280.59731,erythromycin,R
1280.59731,tetracycline,S
1280.59732,cefoxitin,R
1280.59732,ciprofloxacin,R
1280.59732,erythromycin,R
1280.59732,tetracycline,S
1280.59733,cefoxitin,R
1280.59733,ciprofloxacin,R
1280.59733,erythromycin,R
1280.59733,tetracycline,R
1280.59734,cefoxitin,R
1280.59734,ciprofloxacin,R
1280.59734,erythromycin,R
1280.59734,tetracycline,S
1280.59735,cefoxitin,R
1280.59735,ciprofloxacin,R
1280.59735,erythromycin,R
1280.59735,tetracycline,R
1280.59736,cefoxitin,R
1280.59736,ciprofloxacin,S
1280.59736,erythromycin,R
1280.59736,tetracycline,S
1280.59737,cefoxitin,R
1280.59737,ciprofloxacin,R
1280.59737,erythromycin,R
1280.59737,tetracycline,R
1280.59738,cefoxitin,R
1280.59738,ciprofloxacin,R
1280.59738,erythromycin,R
1280.59738,tetracycline,R
1280.59739,cefoxitin,R
1280.59739,ciprofloxacin,S
1280.59739,erythromycin,R
1280.59739,tetracycline,S
1280.59740,cefoxitin,R
1280.59740,ciprofloxacin,S
1280.59740,erythromycin,R
1280.59740,tetracycline,S
1280.59741,cefoxitin,R
1280.59741,ciprofloxacin,S
1280.59741,erythromycin,R
1280.59741,tetracycline,S
1280.59742,cefoxitin,R
1280.59742,ciprofloxacin,S
1280.59742,erythromycin,R
1280.59742,tetracycline,S
1280.59743,cefoxitin,R
1280.59743,ciprofloxacin,S
1280.59743,erythromycin,S
1280.59743,tetracycline,S
1280.59744,cefoxitin,R
1280.59744,ciprofloxacin,R
1280.59744,erythromycin,R
1280.59744,tetracycline,R
1280.59745,cefoxitin,R
1280.59745,ciprofloxacin,S
1280.59745,erythromycin,R
1280.59745,tetracycline,S
1280.59746,cefoxitin,R
1280.59746,ciprofloxacin,S
1280.59746,erythromycin,R
1280.59746,tetracycline,S
1280.59747,cefoxitin,R
1280.59747,ciprofloxacin,S
1280.59747,erythromycin,R
1280.59747,tetracycline,S
1280.59748,cefoxitin,R
1280.59748,ciprofloxacin,S
1280.59748,erythromycin,R
1280.59748,tetracycline,S
1280.59749,cefoxitin,R
1280.59749,ciprofloxacin,S
1280.59749,erythromycin,S
1280.59749,tetracycline,S
1280.59750,cefoxitin,R
1280.59750,ciprofloxacin,S
1280.59750,erythromycin,R
1280.59750,tetracycline,R
1280.59751,cefoxitin,R
1280.59751,ciprofloxacin,R
1280.59751,erythromycin,R
1280.59752,cefoxitin,R
1280.59752,ciprofloxacin,S
1280.59752,erythromycin,R
1280.59752,tetracycline,S
1280.59753,cefoxitin,R
1280.59753,ciprofloxacin,S
1280.59753,erythromycin,R
1280.59753,tetracycline,S
1280.59754,cefoxitin,R
1280.59754,ciprofloxacin,R
1280.59754,erythromycin,R
1280.59754,tetracycline,R
1280.59755,cefoxitin,R
1280.59755,ciprofloxacin,S
1280.59755,erythromycin,R
1280.59755,tetracycline,S
1280.59756,cefoxitin,R
1280.59756,ciprofloxacin,R
1280.59756,erythromycin,R
1280.59756,tetracycline,R
1280.59757,cefoxitin,R
1280.59757,ciprofloxacin,R
1280.59757,erythromycin,R
1280.59757,tetracycline,R
1280.59758,cefoxitin,R
1280.59758,ciprofloxacin,R
1280.59758,erythromycin,R
1280.59758,tetracycline,R
1280.59759,cefoxitin,R
1280.59759,ciprofloxacin,R
1280.59759,erythromycin,R
1280.59759,tetracycline,R
1280.59760,cefoxitin,R
1280.59760,ciprofloxacin,R
1280.59760,erythromycin,R
1280.59761,cefoxitin,R
1280.59761,ciprofloxacin,R
1280.59761,erythromycin,R
1280.59761,tetracycline,R
1280.59762,cefoxitin,R
1280.59762,ciprofloxacin,R
1280.59762,erythromycin,R
1280.59762,tetracycline,R
1280.59763,cefoxitin,R
1280.59763,ciprofloxacin,R
1280.59763,erythromycin,R
1280.59763,tetracycline,R
1280.59764,cefoxitin,R
1280.59764,ciprofloxacin,R
1280.59764,erythromycin,R
1280.59764,tetracycline,R
1280.59765,cefoxitin,R
1280.59765,erythromycin,R
1280.59765,tetracycline,R
1280.59766,cefoxitin,R
1280.59766,ciprofloxacin,R
1280.59766,erythromycin,R
1280.59766,tetracycline,R
1280.59767,cefoxitin,R
1280.59767,ciprofloxacin,R
1280.59767,erythromycin,R
1280.59767,tetracycline,R
1280.59768,cefoxitin,R
1280.59768,ciprofloxacin,R
1280.59768,erythromycin,R
1280.59768,tetracycline,R
1280.59769,cefoxitin,R
1280.59769,ciprofloxacin,R
1280.59769,erythromycin,R
1280.59770,cefoxitin,R
1280.59770,ciprofloxacin,R
1280.59770,erythromycin,R
1280.59770,tetracycline,R
1280.59771,cefoxitin,R
1280.59771,ciprofloxacin,R
1280.59771,erythromycin,R
1280.59772,cefoxitin,R
1280.59772,ciprofloxacin,R
1280.59772,erythromycin,R
1280.59772,tetracycline,R
1280.59773,cefoxitin,R
1280.59773,ciprofloxacin,R
1280.59773,erythromycin,R
1280.59773,tetracycline,R
1280.59774,cefoxitin,R
1280.59774,ciprofloxacin,R
1280.59774,erythromycin,R
1280.59774,tetracycline,R
1280.59775,cefoxitin,R
1280.59775,ciprofloxacin,R
1280.59775,erythromycin,R
1280.59775,tetracycline,R
1280.59776,cefoxitin,R
1280.59776,ciprofloxacin,R
1280.59776,erythromycin,R
1280.59777,cefoxitin,R
1280.59777,ciprofloxacin,R
1280.59777,erythromycin,R
1280.59777,tetracycline,R
1280.59778,cefoxitin,R
1280.59778,ciprofloxacin,R
1280.59778,erythromycin,R
1280.59778,tetracycline,R
1280.59779,cefoxitin,R
1280.59779,ciprofloxacin,R
1280.59779,erythromycin,R
1280.59779,tetracycline,R
1280.59780,cefoxitin,R
1280.59780,ciprofloxacin,R
1280.59780,erythromycin,R
1280.59780,tetracycline,R
1280.59781,cefoxitin,R
1280.59781,ciprofloxacin,R
1280.59781,erythromycin,R
1280.59781,tetracycline,R
1280.59782,cefoxitin,R
1280.59782,ciprofloxacin,R
1280.59782,erythromycin,R
1280.59782,tetracycline,R
1280.59783,cefoxitin,R
1280.59783,ciprofloxacin,R
1280.59783,erythromycin,R
1280.59783,tetracycline,R
1280.59784,cefoxitin,R
1280.59784,ciprofloxacin,R
1280.59784,erythromycin,R
1280.59785,cefoxitin,R
1280.59785,ciprofloxacin,R
1280.59785,erythromycin,R
1280.59786,cefoxitin,R
1280.59786,ciprofloxacin,R
1280.59786,erythromycin,R
1280.59786,tetracycline,R
1280.59787,cefoxitin,R
1280.59787,ciprofloxacin,R
1280.59787,erythromycin,R
1280.59788,cefoxitin,R
1280.59788,ciprofloxacin,R
1280.59788,erythromycin,R
1280.59788,tetracycline,R
1280.59789,cefoxitin,R
1280.59789,ciprofloxacin,R
1280.59789,erythromycin,S
1280.59790,cefoxitin,R
1280.59790,ciprofloxacin,R
1280.59790,erythromycin,R
1280.59790,tetracycline,R
1280.59791,cefoxitin,R
1280.59791,ciprofloxacin,R
1280.59791,erythromycin,R
1280.59791,tetracycline,R
1280.59792,cefoxitin,R
1280.59792,ciprofloxacin,R
1280.59792,erythromycin,R
1280.59793,cefoxitin,R
1280.59793,ciprofloxacin,R
1280.59793,erythromycin,R
1280.59793,tetracycline,R
1280.59794,cefoxitin,R
1280.59794,ciprofloxacin,S
1280.59794,erythromycin,R
1280.59794,tetracycline,S
1280.59795,cefoxitin,R
1280.59795,ciprofloxacin,S
1280.59795,erythromycin,R
1280.59795,tetracycline,S
1280.59796,cefoxitin,R
1280.59796,ciprofloxacin,S
1280.59796,erythromycin,S
1280.59796,tetracycline,S
1280.59797,cefoxitin,R
1280.59797,erythromycin,R
1280.59797,tetracycline,S
1280.59798,cefoxitin,R
1280.59798,ciprofloxacin,S
1280.59798,erythromycin,R
1280.59799,cefoxitin,R
1280.59799,ciprofloxacin,R
1280.59799,erythromycin,R
1280.59799,tetracycline,R
1280.59800,cefoxitin,R
1280.59800,ciprofloxacin,S
1280.59801,cefoxitin,S
1280.59801,ciprofloxacin,S
1280.59801,erythromycin,R
1280.59801,tetracycline,S
1280.59802,cefoxitin,R
1280.59802,ciprofloxacin,S
1280.59802,erythromycin,R
1280.59803,cefoxitin,R
1280.59803,erythromycin,R
1280.59803,tetracycline,R
1280.59804,cefoxitin,S
1280.59804,ciprofloxacin,S
1280.59804,erythromycin,R
1280.59804,tetracycline,S
1280.59805,cefoxitin,S
1280.59805,ciprofloxacin,S
1280.59805,erythromycin,S
1280.59805,tetracycline,S
1280.59806,cefoxitin,S
1280.59806,ciprofloxacin,S
1280.59806,erythromycin,R
1280.59806,tetracycline,S
1280.59807,cefoxitin,S
1280.59807,ciprofloxacin,S
1280.59807,erythromycin,R
1280.59807,tetracycline,S
1280.59808,cefoxitin,S
1280.59808,ciprofloxacin,S
1280.59808,erythromycin,S
1280.59808,tetracycline,S
1280.59809,cefoxitin,S
1280.59809,ciprofloxacin,S
1280.59809,erythromycin,R
1280.59809,tetracycline,S
1280.59810,cefoxitin,S
1280.59810,ciprofloxacin,S
1280.59810,erythromycin,R
1280.59810,tetracycline,S
1280.59811,cefoxitin,S
1280.59811,ciprofloxacin,S
1280.59811,erythromycin,R
1280.59811,tetracycline,S
1280.59812,cefoxitin,S
1280.59812,ciprofloxacin,S
1280.59812,erythromycin,S
1280.59812,tetracycline,S
1280.59813,cefoxitin,S
1280.59813,ciprofloxacin,S
1280.59813,erythromycin,S
1280.59813,tetracycline,S
1280.59814,cefoxitin,S
1280.59814,ciprofloxacin,S
1280.59814,erythromycin,S
1280.59814,tetracycline,R
1280.59815,cefoxitin,S
1280.59815,ciprofloxacin,S
1280.59815,erythromycin,R
1280.59815,tetracycline,S
1280.59816,cefoxitin,S
1280.59816,ciprofloxacin,S
1280.59816,erythromycin,R
1280.59816,tetracycline,S
1280.59817,cefoxitin,S
1280.59817,ciprofloxacin,S
1280.59817,erythromycin,S
1280.59817,tetracycline,S
1280.59818,cefoxitin,S
1280.59818,ciprofloxacin,S
1280.59818,erythromycin,R
1280.59818,tetracycline,S
1280.59819,cefoxitin,S
1280.59819,ciprofloxacin,S
1280.59819,erythromycin,R
1280.59819,tetracycline,S
1280.59820,cefoxitin,S
1280.59820,ciprofloxacin,S
1280.59820,erythromycin,R
1280.59820,tetracycline,S
1280.59821,cefoxitin,S
1280.59821,ciprofloxacin,S
1280.59821,erythromycin,R
1280.59821,tetracycline,R
1280.59822,cefoxitin,S
